Change,Close,Date,Momentum
0.0,185.52999877929688,2014-01-02,0
0.005982863243975974,186.63999938964844,2014-01-03,1
0.0034290580354766845,186.0,2014-01-06,0
0.019946272655199934,189.7100067138672,2014-01-07,1
0.00917192257437664,187.97000122070312,2014-01-08,0
0.0031387792416827545,187.3800048828125,2014-01-09,0
0.0006404652196032795,187.25999450683597,2014-01-10,0
0.016554474717841695,184.16000366210938,2014-01-13,0
0.009556877019100829,185.9199981689453,2014-01-14,1
0.009789196117380227,187.7400054931641,2014-01-15,1
0.005432987023690134,188.75999450683597,2014-01-16,1
0.007045994224197188,190.08999633789062,2014-01-17,1
0.00873272499389536,188.42999267578125,2014-01-21,0
0.032797287671791964,182.25,2014-01-22,0
0.0026337214131085546,182.72999572753903,2014-01-23,1
0.016910175724504255,179.63999938964844,2014-01-24,0
0.009686069355800324,177.89999389648438,2014-01-27,0
0.005902123827950843,176.85000610351562,2014-01-28,0
0.002544598199040176,176.39999389648438,2014-01-29,0
0.00544221511952286,177.36000061035156,2014-01-30,1
0.003834054647215783,176.67999267578125,2014-01-31,0
0.02139460570520516,172.89999389648438,2014-02-03,0
0.0003470072915657283,172.83999633789062,2014-02-04,0
0.008100029998476239,174.24000549316406,2014-02-05,1
0.0024678183093728144,174.6699981689453,2014-02-06,1
0.014770721120402392,177.25,2014-02-07,1
0.0006205958270892102,177.13999938964844,2014-02-10,0
0.014451832264956804,179.6999969482422,2014-02-11,1
0.0030050559493189004,180.2400054931641,2014-02-12,1
0.008877001753016572,181.83999633789062,2014-02-13,1
0.010173812916702819,183.69000244140625,2014-02-14,1
0.002721977208092699,183.19000244140625,2014-02-18,0
0.001310145149655909,182.9499969482422,2014-02-19,0
0.007160413120774119,184.25999450683597,2014-02-20,1
0.007977864238179042,182.7899932861328,2014-02-21,0
0.003610720971340205,183.4499969482422,2014-02-24,1
0.0011992435233739668,183.22999572753903,2014-02-25,0
0.004529836000699858,184.05999755859372,2014-02-26,1
0.006573979843078035,185.2700042724609,2014-02-27,1
0.0005397857246687708,185.1699981689453,2014-02-28,0
0.004914422806652933,184.25999450683597,2014-03-03,0
0.011831151631177362,186.44000244140625,2014-03-04,1
0.0037545426897437435,187.13999938964844,2014-03-05,1
0.0026717965246913283,187.63999938964844,2014-03-06,1
0.00021313838340919765,187.67999267578125,2014-03-07,1
0.0068733660298105756,186.38999938964844,2014-03-10,0
0.0019850588464998776,186.75999450683597,2014-03-11,1
0.002891375573011572,186.22000122070312,2014-03-12,0
0.01245842180759686,183.8999938964844,2014-03-13,0
0.009189707660178032,182.2100067138672,2014-03-14,0
0.019757371780243477,185.80999755859372,2014-03-17,1
0.005381841736931609,186.80999755859372,2014-03-18,1
0.011241319373540826,184.7100067138672,2014-03-19,0
0.017270245610238107,187.8999938964844,2014-03-20,1
0.006546012599748701,186.6699981689453,2014-03-21,0
0.008464144461097117,188.25,2014-03-24,1
0.03606902144028055,195.0399932861328,2014-03-25,1
0.012407702277732658,192.6199951171875,2014-03-26,0
0.014484442720681293,189.8300018310547,2014-03-27,0
0.003266054423469292,190.4499969482422,2014-03-28,1
0.010711517866163622,192.4900054931641,2014-03-31,1
0.010442072052968434,194.5,2014-04-01,1
0.004884303075795309,193.5500030517578,2014-04-02,0
0.004443299389262149,192.69000244140625,2014-04-03,0
0.004774498714457677,191.7700042724609,2014-04-04,0
0.014340094585871129,194.5200042724609,2014-04-07,1
0.006323313588895674,193.2899932861328,2014-04-08,0
0.01733150302590426,196.63999938964844,2014-04-09,1
0.004882052058823004,195.67999267578125,2014-04-10,0
0.0025040384950691216,195.19000244140625,2014-04-11,0
0.013217899476327663,197.7700042724609,2014-04-14,1
0.0037922838842979994,197.0200042724609,2014-04-15,0
0.003146941237089241,196.3999938964844,2014-04-16,0
0.03253563945127404,190.00999450683597,2014-04-17,0
0.011894162575451447,192.2700042724609,2014-04-21,1
0.0006241762797614651,192.1499938964844,2014-04-22,0
0.0021857828898585964,191.72999572753903,2014-04-23,0
0.007875630003047154,190.22000122070312,2014-04-24,0
0.003101652476629314,189.6300048828125,2014-04-25,0
0.01850970002877468,193.13999938964844,2014-04-28,1
0.010199861379976466,195.1100006103516,2014-04-29,1
0.006970430045088007,196.47000122070312,2014-04-30,1
0.014964128992413554,193.52999877929688,2014-05-01,0
0.01079934041788567,191.44000244140625,2014-05-02,0
0.0009402838083716533,191.25999450683597,2014-05-05,0
0.0064310141318922225,190.02999877929688,2014-05-06,0
0.0038414762523199734,189.3000030517578,2014-05-07,0
0.002060218612578707,188.91000366210938,2014-05-08,0
0.006193415627888132,190.0800018310547,2014-05-09,1
0.013099776247778071,192.57000732421875,2014-05-12,1
0.001973333688317871,192.19000244140625,2014-05-13,0
0.018055055812598985,188.72000122070312,2014-05-14,0
0.011975384125781838,186.4600067138672,2014-05-15,0
0.0032177991157495344,187.05999755859372,2014-05-16,1
0.00032073965239376337,187.0,2014-05-19,0
0.011283425723805147,184.88999938964844,2014-05-20,0
0.008112932040411816,186.38999938964844,2014-05-21,1
0.003809253265691138,185.67999267578125,2014-05-22,0
0.001400311158343307,185.94000244140625,2014-05-23,1
0.006238591195430996,184.77999877929688,2014-05-27,0
0.009200113429336479,183.0800018310547,2014-05-28,0
0.0037141832476535164,183.75999450683597,2014-05-29,1
0.003265161740594765,184.3600006103516,2014-05-30,1
0.0072141561436943336,185.69000244140625,2014-06-02,1
0.007108661246505574,184.3699951171875,2014-06-03,0
0.000759339335879902,184.50999450683597,2014-06-04,1
0.007967054709595179,185.97999572753903,2014-06-05,1
0.0020969964437455714,186.3699951171875,2014-06-06,1
0.0008048178377107345,186.22000122070312,2014-06-09,0
0.010364128030924654,184.2899932861328,2014-06-10,0
0.011069473983676763,182.25,2014-06-11,0
0.005651570805469822,181.22000122070312,2014-06-12,0
0.00739430707904394,182.55999755859372,2014-06-13,1
0.0011502599577474632,182.3500061035156,2014-06-16,0
0.0004936199268813475,182.25999450683597,2014-06-17,0
0.007352198162331072,183.6000061035156,2014-06-18,1
0.004248359223131371,182.82000732421875,2014-06-19,0
0.006946746644685732,181.5500030517578,2014-06-20,0
0.003249773219350615,182.13999938964844,2014-06-23,1
0.006917725436796871,180.8800048828125,2014-06-24,0
0.0008845845742487527,180.72000122070312,2014-06-25,0
0.0019367314140739868,180.3699951171875,2014-06-26,0
0.007429237860815341,181.7100067138672,2014-06-27,1
0.0024214541035108535,181.2700042724609,2014-06-30,0
0.028024503289684408,186.3500061035156,2014-07-01,1
0.01094710608702446,188.38999938964844,2014-07-02,1
0.0007431359950210293,188.52999877929688,2014-07-03,1
0.0025990850068252996,188.0399932861328,2014-07-07,0
0.004360732262853993,187.22000122070312,2014-07-08,0
0.006409555284788075,188.4199981689453,2014-07-09,1
0.0038212569138098684,187.6999969482422,2014-07-10,0
0.0015983114365235584,188.0,2014-07-11,1
0.009893620267827611,189.8600006103516,2014-07-14,1
0.007215817511762953,188.4900054931641,2014-07-15,0
0.020531566684727227,192.3600006103516,2014-07-16,1
0.0006758415595757904,192.4900054931641,2014-07-17,1
5.192221180680476e-05,192.5,2014-07-18,1
0.008571396864854045,190.8500061035156,2014-07-21,0
0.016976631547067817,194.08999633789062,2014-07-22,1
0.002369990539220411,193.6300048828125,2014-07-23,0
0.008314830190320891,195.2400054931641,2014-07-24,1
0.0043024563257815455,194.3999938964844,2014-07-25,0
0.007098790772325369,195.77999877929688,2014-07-28,1
0.006180362971817926,194.57000732421875,2014-07-29,0
0.0029295744604096513,194.0,2014-07-30,0
0.01201031871677674,191.6699981689453,2014-07-31,0
0.013147619849402202,189.1499938964844,2014-08-01,0
0.0025905657360591723,189.63999938964844,2014-08-04,1
0.01339376341651416,187.1000061035156,2014-08-05,0
0.006039576942543129,185.97000122070312,2014-08-06,0
0.008979933096647201,184.3000030517578,2014-08-07,0
0.012642440545160179,186.6300048828125,2014-08-08,1
0.004500864362180508,187.47000122070312,2014-08-11,1
0.0006934703257373372,187.33999633789062,2014-08-12,0
0.0032561152037782243,187.9499969482422,2014-08-13,1
0.0003723972682423718,187.8800048828125,2014-08-14,0
