76.64571381,0.4,0.004392369,0.4,0.4,0.010734681
401.0100098,0.4,0.004392369,0.4,0.4,0.006829578
561.4682007,0.4,0.004392369,0.4,0.6,0.009886663
187.3800049,0.4,0.004392369,0.4,0.4,0.008333779
35.52999878,0.4,0.004392369,0.4,0.2,0.011978782
76.13428497,0.6,0.00474293,0.4,0.4,0.007676037
397.6600037,0.6,0.00474293,0.4,0.4,0.007731461
561.4383545,0.6,0.00474293,0.4,0.6,0.008438336
187.2599945,0.6,0.00474293,0.4,0.2,0.0072653
36.04000092,0.6,0.00474293,0.4,0.4,0.013504075
76.5328598,0.6,0.006800648,0.36,0.4,0.007632465
390.980011,0.6,0.006800648,0.36,0.4,0.009673496
557.8616333,0.6,0.006800648,0.36,0.4,0.007482605
184.1600037,0.6,0.006800648,0.36,0.2,0.009890383
34.97999954,0.6,0.006800648,0.36,0.4,0.015159945
78.05571747,0.6,0.008270216,0.4,0.6,0.010181763
397.5400085,0.6,0.008270216,0.4,0.4,0.010793566
570.9862671,0.6,0.008270216,0.4,0.4,0.008332275
185.9199982,0.6,0.008270216,0.4,0.2,0.007812504
35.77999878,0.6,0.008270216,0.4,0.4,0.018184031
79.62285614,0.6,0.009194949,0.4,0.6,0.012930627
395.8699951,0.6,0.009194949,0.4,0.2,0.009679106
570.5988159,0.6,0.009194949,0.4,0.2,0.008051794
187.7400055,0.6,0.009194949,0.4,0.4,0.007935958
36.75999832,0.6,0.009194949,0.4,0.6,0.020091493
79.17857361,0.8,0.008923468,0.52,0.6,0.011492579
395.7999878,0.8,0.008923468,0.52,0.2,0.009261646
574.3742676,0.8,0.008923468,0.52,0.4,0.007449139
188.7599945,0.8,0.008923468,0.52,0.6,0.0083948
36.88999939,0.8,0.008923468,0.52,0.8,0.019512439
77.23857117,0.6,0.009034972,0.56,0.6,0.015058374
399.6099854,0.6,0.009034972,0.56,0.4,0.009516075
571.5476074,0.6,0.009034972,0.56,0.4,0.008422764
190.0899963,0.6,0.009034972,0.56,0.8,0.009675906
36.38000107,0.6,0.009034972,0.56,0.6,0.019406581
78.43856812,0.8,0.007437517,0.64,0.6,0.017118591
407.0499878,0.8,0.007437517,0.64,0.6,0.009880057
578.0900879,0.8,0.007437517,0.64,0.6,0.009438028
188.4299927,0.8,0.007437517,0.64,0.8,0.008111556
36.16999817,0.8,0.007437517,0.64,0.6,0.014678717
78.78713989,0.8,0.004863486,0.52,0.6,0.014027749
404.5400085,0.8,0.004863486,0.52,0.4,0.007757642
578.7457886,0.8,0.004863486,0.52,0.6,0.004959542
182.25,0.8,0.004863486,0.52,0.6,0.012759638
35.93000031,0.8,0.004863486,0.52,0.4,0.011431734
79.45428467,0.6,0.004477128,0.52,0.6,0.011705851
399.8699951,0.6,0.004477128,0.52,0.4,0.00922627
576.3016968,0.6,0.004477128,0.52,0.6,0.005668446
182.7299957,0.6,0.004477128,0.52,0.6,0.011328543
36.06000137,0.6,0.004477128,0.52,0.4,0.006677451
78.01000214,0.4,0.008596529,0.44,0.6,0.014225389
387.6000061,0.4,0.008596529,0.44,0.4,0.01532789
558.2838745,0.4,0.008596529,0.44,0.4,0.010598029
179.6399994,0.4,0.008596529,0.44,0.4,0.013623981
36.81000137,0.4,0.008596529,0.44,0.4,0.010129888
78.64286041,0.4,0.009754568,0.4,0.8,0.010947573
386.2799988,0.4,0.009754568,0.4,0.2,0.014083795
547.0569458,0.4,0.009754568,0.4,0.4,0.013635714
177.8999939,0.4,0.009754568,0.4,0.2,0.014151996
36.02999878,0.4,0.009754568,0.4,0.4,0.011602913
72.35713959,0.4,0.009114707,0.4,0.6,0.023825809
394.4299927,0.4,0.009114707,0.4,0.2,0.014579897
557.8765259,0.4,0.009114707,0.4,0.4,0.015301882
176.8500061,0.4,0.009114707,0.4,0.2,0.013585876
36.27000046,0.4,0.009114707,0.4,0.6,0.011780649
71.5357132,0.2,0.010569635,0.36,0.4,0.02520751
384.2000122,0.2,0.010569635,0.36,0.2,0.018533865
549.8835449,0.2,0.010569635,0.36,0.2,0.017940533
176.3999939,0.2,0.010569635,0.36,0.2,0.007535338
36.65999985,0.2,0.010569635,0.36,0.8,0.012604128
71.3971405,0.4,0.012972187,0.4,0.2,0.023901395
403.0100098,0.4,0.012972187,0.4,0.4,0.026016837
564.0265503,0.4,0.012972187,0.4,0.4,0.022239917
177.3600006,0.4,0.012972187,0.4,0.2,0.008097036
36.86000061,0.4,0.012972187,0.4,0.8,0.012971605
71.51428223,0.4,0.009605752,0.48,0.4,0.020594031
358.6900024,0.4,0.009605752,0.48,0.4,0.041874343
586.6693115,0.4,0.009605752,0.48,0.6,0.024015974
176.6799927,0.4,0.009605752,0.48,0.2,0.005481812
37.84000015,0.4,0.009605752,0.48,0.8,0.014129286
71.6471405,0.4,0.01265761,0.48,0.4,0.019343082
346.1499939,0.4,0.01265761,0.48,0.4,0.048185339
563.0528564,0.4,0.01265761,0.48,0.6,0.028045059
172.8999939,0.4,0.01265761,0.48,0.2,0.007823519
36.47999954,0.4,0.01265761,0.48,0.8,0.017079457
72.68428802,0.4,0.013684125,0.48,0.6,0.006252753
347.9500122,0.4,0.013684125,0.48,0.4,0.045005628
565.4025879,0.4,0.013684125,0.48,0.6,0.02492414
172.8399963,0.4,0.013684125,0.48,0.2,0.006712496
36.34999847,0.4,0.013684125,0.48,0.6,0.01645995
73.22714233,0.4,0.012403929,0.56,0.8,0.005476007
346.4500122,0.4,0.012403929,0.56,0.4,0.040680598
567.906311,0.4,0.012403929,0.56,0.8,0.022944281
174.2400055,0.4,0.012403929,0.56,0.4,0.007823583
35.81999969,0.4,0.012403929,0.56,0.4,0.017225502
73.2157135,0.4,0.011136384,0.56,0.8,0.005119799
354.5899963,0.4,0.011136384,0.56,0.4,0.035587906
576.2321777,0.4,0.011136384,0.56,0.8,0.020732407
174.6699982,0.4,0.011136384,0.56,0.4,0.007228703
36.18000031,0.4,0.011136384,0.56,0.4,0.018144444
74.23999786,0.6,0.013591225,0.64,0.8,0.007589649
361.0799866,0.6,0.013591225,0.64,0.6,0.017253972
584.9157104,0.6,0.013591225,0.64,0.8,0.015717338
177.25,0.6,0.013591225,0.64,0.6,0.009416036
36.56000137,0.6,0.013591225,0.64,0.4,0.014927644
75.56999969,0.8,0.009462025,0.68,0.8,0.010801071
360.8699951,0.8,0.009462025,0.68,0.6,0.01037817
582.6752319,0.8,0.009462025,0.68,0.8,0.008432396
177.1399994,0.8,0.009462025,0.68,0.6,0.005261235
36.79999924,0.8,0.009462025,0.68,0.6,0.009052378
76.56571198,0.8,0.00980012,0.76,0.8,0.010541122
361.7900085,0.8,0.00980012,0.76,0.6,0.009848034
591.2445068,0.8,0.00980012,0.76,0.8,0.010539112
179.6999969,0.8,0.00980012,0.76,0.8,0.0080822
37.16999817,0.8,0.00980012,0.76,0.8,0.010350517
76.55999756,1,0.009298099,0.72,0.6,0.009062316
349.25,1,0.009298099,0.72,0.6,0.015918044
589.5108032,1,0.009298099,0.72,0.6,0.010239928
180.2400055,1,0.009298099,0.72,0.8,0.007063205
37.47000122,1,0.009298099,0.72,1,0.009048651
77.77571106,1,0.008900813,0.76,0.8,0.012206947
357.2000122,1,0.008900813,0.76,0.6,0.015771582
596.0731201,1,0.008900813,0.76,0.6,0.009534161
181.8399963,1,0.008900813,0.76,0.8,0.008345041
37.61000061,1,0.008900813,0.76,1,0.007785859
77.71286011,1,0.005670213,0.72,0.6,0.009570577
357.3500061,1,0.005670213,0.72,0.6,0.012195005
597.5137329,1,0.005670213,0.72,0.6,0.007003629
183.6900024,1,0.005670213,0.72,0.8,0.00742566
37.61999893,1,0.005670213,0.72,1,0.005738413
77.9985733,1,0.005944047,0.72,0.6,0.006722903
353.6499939,1,0.005944047,0.72,0.6,0.014149498
601.5276489,1,0.005944047,0.72,0.8,0.007581082
183.1900024,1,0.005944047,0.72,0.8,0.007845936
37.41999817,1,0.005944047,0.72,0.8,0.005488783
76.76714325,0.8,0.005506936,0.56,0.4,0.007245269
347.3800049,0.8,0.005506936,0.56,0.4,0.017185484
597.2852173,0.8,0.005506936,0.56,0.6,0.006050279
182.9499969,0.8,0.005506936,0.56,0.6,0.005217599
37.50999832,0.8,0.005506936,0.56,0.8,0.003958946
75.87857056,0.8,0.006415147,0.64,0.4,0.009545324
349.7999878,0.8,0.006415147,0.64,0.6,0.011646558
598.1644897,0.8,0.006415147,0.64,0.8,0.005758243
184.2599945,0.8,0.006415147,0.64,0.6,0.00604867
37.75,0.8,0.006415147,0.64,0.8,0.003624393
75.0357132,0.6,0.004734497,0.48,0.2,0.008591074
346.7600098,0.6,0.004734497,0.48,0.4,0.008832062
598.0055542,0.6,0.004734497,0.48,0.6,0.003585024
182.7899933,0.6,0.004734497,0.48,0.4,0.005868843
37.97999954,0.6,0.004734497,0.48,0.8,0.004095672
75.36428833,0.6,0.005963184,0.48,0.4,0.009305236
351.7799988,0.6,0.005963184,0.48,0.4,0.011643447
602.3374023,0.6,0.005963184,0.48,0.6,0.004550421
183.4499969,0.6,0.005963184,0.48,0.4,0.004556224
37.68999863,0.6,0.005963184,0.48,0.6,0.005569628
74.58000183,0.4,0.004858536,0.48,0.2,0.010651252
358.3200073,0.4,0.004858536,0.48,0.6,0.013290879
606.0581665,0.4,0.004858536,0.48,0.6,0.004442324
183.2299957,0.4,0.004858536,0.48,0.4,0.004251677
37.54000092,0.4,0.004858536,0.48,0.6,0.005302315
73.90714264,0.6,0.003436754,0.56,0.2,0.009298077
359.7999878,0.6,0.003436754,0.56,0.8,0.010571073
606.1426392,0.6,0.003436754,0.56,0.8,0.003059647
184.0599976,0.6,0.003436754,0.56,0.6,0.004895616
37.47000122,0.6,0.003436754,0.56,0.4,0.005194222
75.38143158,0.6,0.003291955,0.56,0.4,0.010972667
360.1300049,0.6,0.003291955,0.56,0.8,0.00936124
605.6657104,0.6,0.003291955,0.56,0.6,0.002922589
185.2700043,0.6,0.003291955,0.56,0.6,0.004778329
37.86000061,0.6,0.003291955,0.56,0.4,0.005996216
75.17713928,0.6,0.003598539,0.6,0.4,0.009293094
362.1000061,0.6,0.003598539,0.6,1,0.008717167
603.8972168,0.6,0.003598539,0.6,0.6,0.003453432
185.1699982,0.6,0.003598539,0.6,0.6,0.003290713
38.31000137,0.6,0.003598539,0.6,0.4,0.007154858
75.39428711,0.4,0.003642654,0.48,0.4,0.008995007
359.7799988,0.4,0.003642654,0.48,0.8,0.007103217
597.4591064,0.4,0.003642654,0.48,0.4,0.004136854
184.2599945,0.4,0.003642654,0.48,0.4,0.003551454
37.77999878,0.4,0.003642654,0.48,0.4,0.008394649
75.89142609,0.6,0.006883468,0.6,0.6,0.008232457
363.8999939,0.6,0.006883468,0.6,0.8,0.005675265
603.5296021,0.6,0.006883468,0.6,0.4,0.004933516
186.4400024,0.6,0.006883468,0.6,0.6,0.005677835
38.40999985,0.6,0.006883468,0.6,0.6,0.010933798
76.05142975,0.6,0.006950687,0.64,0.8,0.006849726
372.3699951,0.6,0.006950687,0.64,0.8,0.009504324
605.1937866,0.6,0.006950687,0.64,0.4,0.005457124
187.1399994,0.6,0.006950687,0.64,0.6,0.005522777
38.11000061,0.6,0.006950687,0.64,0.6,0.012122953
75.82142639,0.4,0.005966632,0.6,0.6,0.003465018
372.1600037,0.4,0.005966632,0.6,0.6,0.009433666
605.8644409,0.4,0.005966632,0.6,0.6,0.005521392
187.6399994,0.4,0.005966632,0.6,0.6,0.00474234
38.15000153,0.4,0.005966632,0.6,0.6,0.010251215
75.77714539,0.4,0.006197163,0.56,0.6,0.003039798
372.0599976,0.4,0.006197163,0.56,0.4,0.00839336
603.4700317,0.4,0.006197163,0.56,0.6,0.005727819
187.6799927,0.4,0.006197163,0.56,0.8,0.00467701
37.90000153,0.4,0.006197163,0.56,0.4,0.009184647
75.84571075,0.4,0.004848001,0.56,0.6,0.002643068
370.5299988,0.4,0.004848001,0.56,0.4,0.007934389
601.8704224,0.4,0.004848001,0.56,0.6,0.004125769
186.3899994,0.4,0.004848001,0.56,0.8,0.005068799
37.81999969,0.4,0.004848001,0.56,0.4,0.006839906
76.58428192,0.2,0.002614368,0.48,0.6,0.003271859
368.8200073,0.2,0.002614368,0.48,0.2,0.006567101
596.1177979,0.2,0.002614368,0.48,0.4,0.004005247
186.7599945,0.2,0.002614368,0.48,0.8,0.00309958
38.02000046,0.2,0.002614368,0.48,0.4,0.004562447
76.65856934,0.2,0.003088082,0.48,0.6,0.003044196
370.6400146,0.2,0.003088082,0.48,0.2,0.00289891
599.7492065,0.2,0.003088082,0.48,0.4,0.004672116
186.2200012,0.2,0.003088082,0.48,0.6,0.002926947
38.27000046,0.2,0.003088082,0.48,0.6,0.004315455
75.80714417,0.2,0.005730316,0.4,0.6,0.004660677
371.5100098,0.2,0.005730316,0.4,0.4,0.003255579
590.6881714,0.2,0.005730316,0.4,0.2,0.007472091
183.8999939,0.2,0.005730316,0.4,0.4,0.004884272
37.88999939,0.2,0.005730316,0.4,0.4,0.006091427
74.95571136,0.2,0.005704291,0.4,0.6,0.006790186
373.7399902,0.2,0.005704291,0.4,0.6,0.004402331
582.6106567,0.2,0.005704291,0.4,0.2,0.009416631
182.2100067,0.2,0.005704291,0.4,0.2,0.006679586
37.70000076,0.2,0.005704291,0.4,0.4,0.005783707
75.2485733,0.4,0.00725031,0.56,0.6,0.007390647
375.0400085,0.4,0.00725031,0.56,0.8,0.004275565
592.1983032,0.4,0.00725031,0.56,0.4,0.012177764
185.8099976,0.4,0.00725031,0.56,0.4,0.009256387
38.04999924,0.4,0.00725031,0.56,0.6,0.00721829
75.91428375,0.6,0.008485949,0.64,0.6,0.007212449
378.769989,0.6,0.008485949,0.64,1,0.005341678
601.7164307,0.6,0.008485949,0.64,0.6,0.013480689
186.8099976,0.6,0.008485949,0.64,0.4,0.009935744
39.54999924,0.6,0.008485949,0.64,0.6,0.014045007
75.89428711,0.4,0.008923118,0.48,0.4,0.007071129
373.230011,0.4,0.008923118,0.48,0.8,0.007279989
595.7502441,0.4,0.008923118,0.48,0.4,0.014245392
184.7100067,0.4,0.008923118,0.48,0.4,0.011605732
39.27000046,0.4,0.008923118,0.48,0.4,0.014145833
75.52857208,0.6,0.006555613,0.52,0.4,0.005813534
368.9700012,0.6,0.006555613,0.52,0.6,0.009093313
594.7119751,0.6,0.006555613,0.52,0.4,0.011572342
187.8999939,0.6,0.006555613,0.52,0.6,0.012568097
40.33000183,0.6,0.006555613,0.52,0.6,0.017558468
76.12428284,0.6,0.007818433,0.52,0.6,0.005144666
360.6199951,0.6,0.007818433,0.52,0.4,0.012418934
587.6975708,0.6,0.007818433,0.52,0.4,0.011196317
186.6699982,0.6,0.007818433,0.52,0.6,0.012039358
40.15999985,0.6,0.007818433,0.52,0.6,0.017398626
77.02714539,0.4,0.008547679,0.44,0.6,0.006735314
351.8500061,0.4,0.008547679,0.44,0.2,0.016587093
575.2236938,0.4,0.008547679,0.44,0.2,0.012150045
188.25,0.4,0.008547679,0.44,0.6,0.009780713
40.5,0.4,0.008547679,0.44,0.6,0.017235098
77.85571289,0.4,0.006427088,0.4,0.6,0.007117315
354.7099915,0.4,0.006427088,0.4,0.2,0.016223667
575.6161499,0.4,0.006427088,0.4,0.2,0.009071991
195.0399933,0.4,0.006427088,0.4,0.6,0.015918149
40.34000015,0.4,0.006427088,0.4,0.4,0.010140858
77.11142731,0.4,0.008107075,0.4,0.6,0.008976595
343.4100037,0.4,0.008107075,0.4,0.2,0.019669816
562.3275757,0.4,0.008107075,0.4,0.2,0.011706101
192.6199951,0.4,0.008107075,0.4,0.6,0.016151425
39.79000092,0.4,0.008107075,0.4,0.4,0.011451753
76.77999878,0.2,0.008635343,0.32,0.6,0.008872455
338.4700012,0.2,0.008635343,0.32,0.2,0.020264065
555.4060669,0.2,0.008635343,0.32,0.2,0.013819278
189.8300018,0.2,0.008635343,0.32,0.4,0.015594265
39.36000061,0.2,0.008635343,0.32,0.2,0.008214572
76.69428253,0.4,0.006885666,0.4,0.4,0.007518288
338.2900085,0.4,0.006885666,0.4,0.2,0.015844305
556.9277344,0.4,0.006885666,0.4,0.4,0.0120083
190.4499969,0.4,0.006885666,0.4,0.6,0.014938273
40.29999924,0.4,0.006885666,0.4,0.4,0.012147933
76.67713928,0.6,0.006609271,0.36,0.2,0.005190919
336.3699951,0.6,0.006609271,0.36,0.2,0.012115594
553.9242554,0.6,0.006609271,0.36,0.4,0.00884189
192.4900055,0.6,0.006609271,0.36,0.6,0.015387748
40.99000168,0.6,0.006609271,0.36,0.4,0.013879035
77.37857056,0.6,0.009525258,0.4,0.2,0.004869125
342.9899902,0.6,0.009525258,0.4,0.2,0.014426048
564.0585327,0.6,0.009525258,0.4,0.4,0.012364521
194.5,0.6,0.009525258,0.4,0.6,0.010262358
41.41999817,0.6,0.009525258,0.4,0.6,0.015186968
77.50714111,0.8,0.007053208,0.44,0.4,0.003289479
341.9599915,0.8,0.007053208,0.44,0.2,0.008655253
563.899353,0.8,0.007053208,0.44,0.4,0.007803797
193.5500031,0.8,0.007053208,0.44,0.6,0.008757678
41.34999847,0.8,0.007053208,0.44,0.6,0.012798149
76.97000122,0.8,0.007793011,0.48,0.4,0.003815909
333.6199951,0.8,0.007793011,0.48,0.2,0.010655986
566.6243896,0.8,0.007793011,0.48,0.6,0.006308559
192.6900024,0.8,0.007793011,0.48,0.6,0.006749449
41.00999832,0.8,0.007793011,0.48,0.6,0.012281299
75.97428894,0.6,0.012766703,0.36,0.4,0.006179905
323,0.6,0.012766703,0.36,0.2,0.016916151
540.1698608,0.6,0.012766703,0.36,0.4,0.0150982
191.7700043,0.6,0.012766703,0.36,0.4,0.007051138
39.86999893,0.6,0.012766703,0.36,0.4,0.013064501
74.78142548,0.4,0.013010958,0.32,0.4,0.009275377
317.7600098,0.4,0.013010958,0.32,0.2,0.019025598
535.2071533,0.4,0.013010958,0.32,0.4,0.015857074
194.5200043,0.4,0.013010958,0.32,0.4,0.007776854
39.79999924,0.4,0.013010958,0.32,0.2,0.009991311
74.77714539,0.4,0.011351604,0.24,0.2,0.007457253
327.0700073,0.4,0.011351604,0.24,0.2,0.020949226
551.8655396,0.4,0.011351604,0.24,0.4,0.018423013
193.2899933,0.4,0.011351604,0.24,0.2,0.006953102
39.81999969,0.4,0.011351604,0.24,0.2,0.00799376
75.76000214,0.4,0.014405131,0.4,0.2,0.009753699
331.8099976,0.4,0.014405131,0.4,0.4,0.023247082
561.0549927,0.4,0.014405131,0.4,0.6,0.021696896
196.6399994,0.4,0.014405131,0.4,0.4,0.009442542
40.47000122,0.4,0.014405131,0.4,0.4,0.010920459
74.7828598,0.4,0.01879855,0.36,0.2,0.010947233
317.1099854,0.4,0.01879855,0.36,0.4,0.027229821
537.9918213,0.4,0.01879855,0.36,0.4,0.028951757
195.6799927,0.4,0.01879855,0.36,0.4,0.009530292
39.36000061,0.4,0.01879855,0.36,0.4,0.014761508
74.23000336,0.4,0.016289335,0.36,0.2,0.009838524
311.730011,0.4,0.016289335,0.36,0.4,0.024256427
527.6984253,0.4,0.016289335,0.36,0.4,0.023440767
195.1900024,0.4,0.016289335,0.36,0.4,0.0090762
39.20999908,0.4,0.016289335,0.36,0.4,0.009964094
74.52571106,0.6,0.015112647,0.48,0.4,0.007495081
315.9100037,0.6,0.015112647,0.48,0.6,0.023693654
529.6079102,0.6,0.015112647,0.48,0.6,0.022327008
197.7700043,0.6,0.015112647,0.48,0.4,0.008851761
39.18000031,0.6,0.015112647,0.48,0.4,0.00976597
73.99428558,0.6,0.014053388,0.48,0.4,0.008909787
316.0799866,0.6,0.014053388,0.48,0.6,0.017941502
533.5064697,0.6,0.014053388,0.48,0.6,0.017574228
197.0200043,0.6,0.014053388,0.48,0.4,0.008345555
39.75,0.6,0.014053388,0.48,0.4,0.012575112
74.14428711,0.6,0.013186762,0.44,0.4,0.006686466
323.6799927,0.6,0.013186762,0.44,0.6,0.019851959
553.496582,0.6,0.013186762,0.44,0.6,0.021737764
196.3999939,0.6,0.013186762,0.44,0.2,0.005508643
40.40000153,0.6,0.013186762,0.44,0.4,0.012580861
74.99143219,0.8,0.007437213,0.52,0.6,0.006392018
324.9100037,0.8,0.007437213,0.52,0.8,0.011751476
533.168335,0.8,0.007437213,0.52,0.6,0.020861798
190.0099945,0.8,0.007437213,0.52,0.2,0.011039361
40.00999832,0.8,0.007437213,0.52,0.4,0.009026022
75.88143158,1,0.006025631,0.64,0.8,0.007287056
330.8699951,1,0.006025631,0.64,1,0.012027051
